Date,Close,Open,High,Low,Change %,dxy_close,gold_close,oil_close,vix_close,ihsg_close,sp500_close,us10y_close
2015-02-17,12769.5,12741.5,12771.5,12740.5,0.13,94.05999755859376,1208.0999755859375,53.52999877929688,15.800000190734863,5337.29345703125,2100.340087890625,2.1449999809265137
2015-02-18,12842.5,12787.5,12847.5,12787.5,0.57,94.1999969482422,1199.699951171875,52.13999938964844,15.449999809265137,5390.23974609375,2099.679931640625,2.065999984741211
2015-02-19,12842.5,12842.5,12842.5,12842.5,0.0,94.4000015258789,1207.0999755859375,51.15999984741211,15.289999961853027,5390.23974609375,2097.449951171875,2.11299991607666
2015-02-20,12812.5,12852.5,12867.5,12802.5,-0.23,94.25,1204.4000244140625,50.34000015258789,14.300000190734863,5399.8935546875,2110.300048828125,2.132999897003174
2015-02-23,12834.5,12812.5,12835.5,12802.5,0.17,94.56999969482422,1200.300048828125,49.45000076293945,14.5600004196167,5403.06640625,2109.659912109375,2.059000015258789
2015-02-24,12897.5,12842.5,12899.5,12802.5,0.49,94.48999786376952,1196.9000244140625,49.27999877929688,13.6899995803833,5417.10302734375,2115.47998046875,1.9880000352859497
2015-02-25,12873.5,12851.5,12891.5,12851.5,-0.19,94.20999908447266,1201.0,50.9900016784668,13.84000015258789,5444.89599609375,2113.860107421875,1.968999981880188
2015-02-26,12837.5,12842.5,12869.5,12827.5,-0.28,95.29000091552734,1209.5999755859375,48.16999816894531,13.90999984741211,5451.2099609375,2110.739990234375,2.0160000324249268
2015-02-27,12925.0,12835.0,12945.0,12835.0,0.68,95.25,1212.5999755859375,49.7599983215332,13.34000015258789,5450.08203125,2104.5,2.002000093460083
2015-03-02,12970.0,12955.0,13000.0,12950.0,0.35,95.45999908447266,1207.699951171875,49.59000015258789,13.039999961853027,5477.61767578125,2117.389892578125,2.0840001106262207
2015-03-03,12965.0,12945.0,12982.0,12945.0,-0.04,95.37999725341795,1204.0,50.52000045776367,13.859999656677246,5474.40576171875,2107.780029296875,2.121999979019165
2015-03-04,12982.5,12957.5,12982.5,12942.5,0.13,95.97000122070312,1200.5999755859375,51.52999877929688,14.229999542236328,5447.84716796875,2098.530029296875,2.122999906539917
2015-03-05,12990.0,12990.0,13030.0,12979.0,0.06,96.37999725341795,1195.9000244140625,50.7599983215332,14.039999961853027,5450.73486328125,2101.0400390625,2.111999988555908
2015-03-06,12980.0,13000.0,13005.0,12950.0,-0.08,97.62000274658205,1164.0999755859375,49.61000061035156,15.199999809265137,5514.57275390625,2071.260009765625,2.240000009536743
2015-03-09,13050.0,13005.0,13075.0,13005.0,0.54,97.58999633789062,1166.4000244140625,50.0,15.0600004196167,5444.421875,2079.429931640625,2.194999933242798
2015-03-10,13091.5,13053.5,13093.5,13047.5,0.32,98.62000274658205,1160.0999755859375,48.290000915527344,16.690000534057617,5462.7158203125,2044.1600341796875,2.125999927520752
2015-03-11,13190.5,13139.5,13244.5,13124.5,0.76,99.8000030517578,1150.699951171875,48.16999816894531,16.8700008392334,5419.35498046875,2040.239990234375,2.108999967575073
2015-03-12,13182.5,13147.5,13217.5,13147.5,-0.06,99.1500015258789,1152.0999755859375,47.04999923706055,15.420000076293944,5439.6201171875,2065.949951171875,2.095999956130981
2015-03-13,13195.0,13155.0,13205.0,13150.0,0.09,100.33000183105467,1152.5999755859375,44.84000015258789,16.0,5426.2548828125,2053.39990234375,2.111999988555908
2015-03-16,13242.0,13203.0,13247.0,13203.0,0.36,99.5999984741211,1153.300048828125,43.880001068115234,15.609999656677246,5435.05908203125,2081.18994140625,2.0980000495910645
2015-03-17,13167.5,13222.5,13247.5,13162.5,-0.56,99.58999633789062,1148.300048828125,43.459999084472656,15.65999984741211,5438.94091796875,2074.280029296875,2.058000087738037
2015-03-18,13170.0,13160.0,13190.0,13150.0,0.02,98.5500030517578,1151.4000244140625,44.65999984741211,13.970000267028809,5412.9404296875,2099.5,1.950999975204468
2015-03-19,13035.0,13115.0,13115.0,12984.0,-1.03,99.0999984741211,1169.0999755859375,43.959999084472656,14.06999969482422,5453.64208984375,2089.27001953125,1.9769999980926516
2015-03-20,13116.0,13044.0,13124.0,13044.0,0.62,97.91000366210938,1184.800048828125,45.720001220703125,13.020000457763672,5442.85302734375,2108.10009765625,1.9299999475479128
2015-03-23,13019.5,13030.5,13080.5,13005.5,-0.74,97.02999877929688,1188.0,47.45000076293945,13.40999984741211,5436.88623046875,2104.419921875,1.9149999618530276
2015-03-24,12905.0,12985.0,12995.0,12900.0,-0.88,97.19000244140624,1191.699951171875,47.5099983215332,13.619999885559082,5447.43603515625,2091.5,1.878000020980835
2015-03-25,12986.0,12914.0,12989.0,12909.0,0.63,96.9800033569336,1197.300048828125,49.209999084472656,15.4399995803833,5405.2783203125,2061.050048828125,1.919999957084656
2015-03-26,13019.0,12971.0,13026.0,12971.0,0.25,97.44000244140624,1205.0999755859375,51.43000030517578,15.800000190734863,5368.59033203125,2056.14990234375,2.006999969482422
2015-03-27,13065.0,13025.0,13080.0,13025.0,0.35,97.29000091552734,1199.800048828125,48.869998931884766,15.06999969482422,5396.64404296875,2061.02001953125,1.9479999542236328
2015-03-30,13075.0,13054.0,13092.0,13054.0,0.08,97.9800033569336,1184.800048828125,48.68000030517578,14.510000228881836,5438.44384765625,2086.239990234375,1.963000059127808
2015-03-31,13075.0,13070.0,13095.0,13067.0,0.0,98.36000061035156,1183.0999755859375,47.59999847412109,15.289999961853027,5518.4599609375,2067.889892578125,1.934000015258789
2015-04-01,13042.5,13057.5,13062.5,13002.5,-0.25,98.19000244140624,1208.0999755859375,50.09000015258789,15.109999656677246,5466.65478515625,2059.68994140625,1.868000030517578
2015-04-02,13002.5,12982.5,13012.5,12977.5,-0.31,97.44000244140624,1200.9000244140625,49.13999938964844,14.670000076293944,5456.18701171875,2066.9599609375,1.9040000438690183
2015-04-03,13002.5,13002.5,13002.5,13002.5,0.0,97.44000244140624,1200.9000244140625,49.13999938964844,14.670000076293944,5456.18701171875,2066.9599609375,1.9040000438690183
2015-04-06,12958.5,12951.5,12958.5,12921.5,-0.34,97.11000061035156,1218.5999755859375,52.13999938964844,14.739999771118164,5479.8173828125,2080.6201171875,1.9040000438690183
2015-04-07,12985.0,12955.0,12990.0,12953.0,0.2,97.83000183105467,1210.5999755859375,53.97999954223633,14.779999732971191,5523.07470703125,2076.330078125,1.89300000667572
2015-04-08,12955.0,12980.0,13010.0,12954.0,-0.23,98.06999969482422,1203.0999755859375,50.41999816894531,13.979999542236328,5486.3701171875,2081.89990234375,1.8949999809265137
2015-04-09,12898.0,12962.0,12982.0,12892.0,-0.44,99.16000366210938,1193.5999755859375,50.790000915527344,13.09000015258789,5500.68603515625,2091.179931640625,1.9579999446868896
2015-04-10,12915.0,12910.0,12935.0,12880.0,0.13,99.38999938964844,1204.5999755859375,51.63999938964844,12.579999923706056,5491.1259765625,2102.06005859375,1.950999975204468
2015-04-13,12985.0,12905.0,12990.0,12905.0,0.54,99.48999786376952,1199.300048828125,51.90999984741211,13.9399995803833,5447.197265625,2092.429931640625,1.9390000104904173
2015-04-14,12980.5,12973.5,12992.5,12964.5,-0.03,98.76000213623048,1192.800048828125,53.290000915527344,13.670000076293944,5418.89599609375,2095.840087890625,1.9040000438690183
2015-04-15,12900.5,12959.5,12987.5,12884.5,-0.62,98.33000183105467,1201.5,56.38999938964844,12.84000015258789,5414.33642578125,2106.6298828125,1.899999976158142
2015-04-16,12856.0,12869.0,12874.0,12804.0,-0.34,97.41999816894533,1198.0,56.709999084472656,12.600000381469728,5420.52197265625,2104.989990234375,1.878000020980835
2015-04-17,12850.0,12838.0,12875.0,12835.0,-0.05,97.5199966430664,1202.9000244140625,55.7400016784668,13.890000343322754,5410.43359375,2081.179931640625,1.850000023841858
2015-04-20,12890.0,12855.0,12900.0,12852.0,0.31,97.94000244140624,1193.5,56.380001068115234,13.300000190734863,5400.5927734375,2100.39990234375,1.8949999809265137
2015-04-21,12957.5,12937.5,12972.5,12917.5,0.52,97.9800033569336,1202.9000244140625,55.2599983215332,13.25,5460.36083984375,2097.2900390625,1.9160000085830688
2015-04-22,12900.0,12925.0,12965.0,12885.0,-0.44,98.0199966430664,1186.9000244140625,56.15999984741211,12.710000038146973,5436.9072265625,2107.9599609375,1.972000002861023
2015-04-23,12955.0,12920.0,12961.0,12919.0,0.43,97.27999877929688,1194.4000244140625,57.7400016784668,12.479999542236328,5435.9970703125,2112.929931640625,1.9470000267028809
2015-04-24,12919.5,12924.5,12948.5,12909.5,-0.27,96.91999816894533,1175.199951171875,57.150001525878906,12.289999961853027,5435.14306640625,2117.68994140625,1.9170000553131104
2015-04-27,12980.0,12930.0,12985.0,12915.0,0.47,96.7699966430664,1203.300048828125,56.9900016784668,13.119999885559082,5245.24169921875,2108.919921875,1.924000024795532
2015-04-28,12980.0,12945.0,12995.0,12945.0,0.0,96.08999633789062,1214.0,57.060001373291016,12.40999984741211,5241.95361328125,2114.760009765625,1.9730000495910645
2015-04-29,12940.0,12935.0,12978.0,12935.0,-0.31,95.12000274658205,1209.800048828125,58.58000183105469,13.390000343322754,5105.36376953125,2106.85009765625,2.0350000858306885
2015-04-30,12962.5,12924.5,12962.5,12912.5,0.17,94.5999984741211,1182.4000244140625,59.630001068115234,14.550000190734863,5086.22705078125,2085.510009765625,2.0460000038146973
2015-05-01,12962.5,12962.5,12962.5,12962.5,0.0,95.3000030517578,1174.5,59.150001525878906,12.699999809265137,5086.22705078125,2108.2900390625,2.117000102996826
2015-05-04,12980.0,12975.0,13030.0,12974.0,0.14,95.4800033569336,1186.800048828125,58.93000030517578,12.850000381469728,5140.93701171875,2114.489990234375,2.134999990463257
2015-05-05,13047.5,12992.5,13047.5,12985.5,0.52,95.12999725341795,1193.199951171875,60.400001525878906,14.3100004196167,5160.107421875,2089.4599609375,2.1760001182556152
2015-05-06,13035.0,13030.0,13050.0,13005.0,-0.1,94.12999725341795,1190.300048828125,60.93000030517578,15.149999618530272,5184.74853515625,2080.14990234375,2.240000009536743
2015-05-07,13145.0,13035.0,13151.0,13025.0,0.84,94.62000274658205,1182.4000244140625,58.93999862670898,15.130000114440918,5150.28564453125,2088.0,2.184000015258789
2015-05-08,13127.5,13122.5,13192.5,13092.5,-0.13,94.79000091552734,1189.0999755859375,59.38999938964844,12.859999656677246,5182.01123046875,2116.10009765625,2.150000095367432
2015-05-11,13155.0,13115.0,13165.0,13110.0,0.21,95.01000213623048,1183.199951171875,59.25,13.850000381469728,5172.2802734375,2105.330078125,2.2739999294281006
2015-05-12,13198.0,13166.0,13213.0,13166.0,0.33,94.52999877929688,1192.5999755859375,60.75,13.859999656677246,5205.4091796875,2099.1201171875,2.259999990463257
2015-05-13,13137.5,13157.5,13197.5,13127.5,-0.46,93.62000274658205,1218.4000244140625,60.5,13.760000228881836,5245.9287109375,2098.47998046875,2.282000064849853
2015-05-14,13137.5,13137.5,13137.5,13137.5,0.0,93.36000061035156,1225.4000244140625,59.880001068115234,12.739999771118164,5245.9287109375,2121.10009765625,2.239000082015991
2015-05-15,13091.0,13052.0,13102.0,13052.0,-0.35,93.13999938964844,1225.5,59.68999862670898,12.380000114440918,5226.892578125,2122.72998046875,2.1410000324249268
2015-05-18,13137.0,13085.0,13145.0,13085.0,0.35,94.19000244140624,1227.800048828125,59.43000030517578,12.729999542236328,5237.607421875,2129.199951171875,2.2279999256134038
2015-05-19,13115.5,13159.5,13189.5,13104.5,-0.16,95.2699966430664,1206.9000244140625,57.2599983215332,12.850000381469728,5269.166015625,2127.830078125,2.26200008392334
2015-05-20,13175.0,13145.0,13185.0,13145.0,0.45,95.4499969482422,1208.9000244140625,58.97999954223633,12.880000114440918,5292.54296875,2125.85009765625,2.250999927520752
2015-05-21,13129.5,13127.5,13173.5,13105.5,-0.35,95.26000213623048,1204.4000244140625,60.720001220703125,12.109999656677246,5313.0009765625,2130.820068359375,2.184999942779541
2015-05-22,13155.0,13105.0,13171.0,13105.0,0.19,96.01000213623048,1204.300048828125,59.720001220703125,12.130000114440918,5314.94580078125,2126.06005859375,2.2149999141693115
2015-05-25,13186.5,13188.5,13193.5,13168.5,0.24,96.01000213623048,1204.300048828125,59.720001220703125,12.130000114440918,5288.15576171875,2126.06005859375,2.2149999141693115
2015-05-26,13210.0,13175.0,13220.0,13175.0,0.18,97.3000030517578,1187.199951171875,58.02999877929688,14.0600004196167,5320.693359375,2104.199951171875,2.13700008392334
2015-05-27,13202.0,13215.0,13241.0,13195.0,-0.06,97.37000274658205,1185.9000244140625,57.5099983215332,13.270000457763672,5253.18359375,2123.47998046875,2.134999990463257
2015-05-28,13221.5,13181.5,13225.5,13181.5,0.15,96.97000122070312,1188.0999755859375,57.68000030517578,13.3100004196167,5237.197265625,2120.7900390625,2.130000114440918
2015-05-29,13224.0,13191.0,13226.0,13191.0,0.02,96.91000366210938,1189.4000244140625,60.29999923706055,13.84000015258789,5216.17578125,2107.389892578125,2.095000028610229
2015-06-01,13222.5,13202.5,13237.5,13202.5,-0.01,97.38999938964844,1188.300048828125,60.20000076293945,13.970000267028809,5213.61279296875,2111.72998046875,2.191999912261963
2015-06-02,13222.5,13222.5,13222.5,13222.5,0.0,95.83999633789062,1194.0999755859375,61.2599983215332,14.239999771118164,5213.61279296875,2109.60009765625,2.2660000324249268
2015-06-03,13221.0,13191.0,13221.0,13190.0,-0.01,95.47000122070312,1184.699951171875,59.63999938964844,13.65999984741211,5130.29931640625,2114.070068359375,2.365999937057495
2015-06-04,13282.0,13213.0,13293.0,13213.0,0.46,95.45999908447266,1174.9000244140625,58.0,14.710000038146973,5095.62255859375,2095.840087890625,2.306999921798706
2015-06-05,13275.5,13294.5,13299.5,13274.5,-0.05,96.30999755859376,1167.800048828125,59.130001068115234,14.210000038146973,5100.373046875,2092.830078125,2.4019999504089355
2015-06-08,13379.5,13335.5,13385.5,13335.5,0.78,95.3000030517578,1173.199951171875,58.13999938964844,15.289999961853027,5014.79736328125,2079.280029296875,2.38100004196167
2015-06-09,13302.5,13332.5,13386.5,13296.5,-0.58,95.16999816894533,1177.300048828125,60.13999938964844,14.470000267028809,4899.69140625,2080.14990234375,2.4170000553131104
2015-06-10,13312.5,13307.5,13339.5,13287.5,0.08,94.6500015258789,1186.0999755859375,61.43000030517578,13.220000267028809,4933.365234375,2105.199951171875,2.4779999256134038
2015-06-11,13320.5,13264.5,13325.5,13254.5,0.06,94.9800033569336,1179.9000244140625,60.77000045776367,12.850000381469728,4928.62060546875,2108.860107421875,2.382999897003174
2015-06-12,13332.5,13302.5,13337.5,13302.5,0.09,94.97000122070312,1178.800048828125,59.959999084472656,13.779999732971191,4935.625,2094.110107421875,2.384999990463257
2015-06-15,13335.0,13316.0,13340.0,13315.0,0.02,94.80999755859376,1185.300048828125,59.52000045776367,15.390000343322754,4837.60546875,2084.429931640625,2.3580000400543213
2015-06-16,13353.0,13330.0,13355.0,13325.0,0.13,95.0,1180.5,59.970001220703125,14.8100004196167,4872.4091796875,2096.2900390625,2.318000078201294
2015-06-17,13367.5,13347.5,13373.5,13347.5,0.11,94.3000030517578,1176.4000244140625,59.91999816894531,14.5,4945.56005859375,2100.43994140625,2.305999994277954
2015-06-18,13305.0,13338.0,13348.0,13298.0,-0.47,94.04000091552734,1201.5,60.45000076293945,13.1899995803833,4945.30615234375,2121.239990234375,2.3510000705718994
2015-06-19,13331.5,13306.5,13334.5,13301.5,0.2,94.08999633789062,1201.5,59.61000061035156,13.960000038146973,4984.81201171875,2109.989990234375,2.2669999599456787
2015-06-22,13310.0,13325.0,13335.0,13305.0,-0.16,94.33000183105467,1183.699951171875,59.68000030517578,12.739999771118164,4959.05859375,2122.85009765625,2.359999895095825
2015-06-23,13255.0,13305.0,13325.0,13250.0,-0.41,95.43000030517578,1176.199951171875,61.0099983215332,12.109999656677246,4937.4560546875,2124.199951171875,2.4089999198913574
2015-06-24,13303.5,13253.5,13308.5,13253.5,0.37,95.26000213623048,1172.5999755859375,60.27000045776367,13.260000228881836,4953.3232421875,2108.580078125,2.371000051498413
2015-06-25,13327.5,13292.5,13332.5,13292.5,0.18,95.19000244140624,1171.5,59.70000076293945,14.010000228881836,4919.8505859375,2102.31005859375,2.3929998874664307
2015-06-26,13310.0,13331.0,13348.0,13300.0,-0.13,95.47000122070312,1172.9000244140625,59.630001068115234,14.020000457763672,4922.8134765625,2101.489990234375,2.4760000705718994
2015-06-29,13345.0,13330.0,13380.0,13330.0,0.26,94.79000091552734,1178.5,58.33000183105469,18.850000381469727,4882.38818359375,2057.639892578125,2.3310000896453857
2015-06-30,13332.5,13324.5,13337.5,13312.5,-0.09,95.48999786376952,1171.5,59.470001220703125,18.229999542236328,4910.466796875,2063.110107421875,2.3350000381469727
2015-07-01,13326.0,13343.0,13343.0,13303.0,-0.05,96.30999755859376,1169.0,56.959999084472656,16.09000015258789,4903.87158203125,2077.419921875,2.4179999828338623
2015-07-02,13337.5,13327.5,13362.5,13324.5,0.09,96.11000061035156,1163.0,56.93000030517578,16.790000915527344,4944.587890625,2076.780029296875,2.3929998874664307
2015-07-03,13320.0,13297.0,13327.0,13297.0,-0.13,96.11000061035156,1163.0,56.93000030517578,16.790000915527344,4982.71630859375,2076.780029296875,2.3929998874664307
2015-07-06,13349.5,13341.5,13361.5,13311.5,0.22,96.3000030517578,1172.9000244140625,52.52999877929688,17.010000228881836,4916.5498046875,2068.760009765625,2.2780001163482666
2015-07-07,13327.5,13302.5,13332.5,13287.5,-0.16,96.87000274658205,1152.4000244140625,52.33000183105469,16.09000015258789,4905.8583984375,2081.340087890625,2.2309999465942383
2015-07-08,13345.0,13330.0,13360.0,13320.0,0.13,96.29000091552734,1163.300048828125,51.650001525878906,19.65999984741211,4871.380859375,2046.6800537109373,2.2060000896453857
2015-07-09,13336.0,13354.0,13359.0,13324.0,-0.07,96.61000061035156,1159.0,52.77999877929688,19.96999931335449,4838.095703125,2051.31005859375,2.3010001182556152
2015-07-10,13313.5,13318.5,13318.5,13293.5,-0.17,96.02999877929688,1157.699951171875,52.7400016784668,16.829999923706055,4858.84521484375,2076.6201171875,2.4170000553131104
2015-07-13,13300.0,13316.0,13317.0,13279.0,-0.1,96.86000061035156,1155.199951171875,52.20000076293945,13.899999618530272,4893.7265625,2099.60009765625,2.430000066757202
2015-07-14,13335.0,13305.0,13350.0,13303.0,0.26,96.63999938964844,1153.300048828125,53.040000915527344,13.369999885559082,4901.6162109375,2108.949951171875,2.3989999294281006
2015-07-15,13344.5,13322.5,13344.5,13312.5,0.07,97.12999725341795,1147.199951171875,51.40999984741211,13.229999542236328,4869.65966796875,2107.39990234375,2.3499999046325684
2015-07-16,13344.5,13344.5,13344.5,13344.5,0.0,97.66000366210938,1143.800048828125,50.90999984741211,12.109999656677246,4869.65966796875,2124.2900390625,2.351999998092652
2015-07-17,13344.5,13344.5,13344.5,13344.5,0.0,97.86000061035156,1131.800048828125,50.88999938964844,11.949999809265137,4869.65966796875,2126.639892578125,2.3489999771118164
2015-07-20,13344.5,13344.5,13344.5,13344.5,0.0,98.02999877929688,1106.699951171875,50.150001525878906,12.25,4869.65966796875,2128.280029296875,2.371999979019165
2015-07-21,13344.5,13344.5,13344.5,13344.5,0.0,97.33000183105467,1103.4000244140625,50.36000061035156,12.220000267028809,4869.65966796875,2119.2099609375,2.3399999141693115
2015-07-22,13377.5,13332.5,13382.5,13332.5,0.25,97.5999984741211,1091.4000244140625,49.18999862670898,12.119999885559082,4906.49755859375,2114.14990234375,2.322000026702881
2015-07-23,13422.5,13377.5,13422.5,13372.5,0.34,97.12000274658205,1094.0,48.45000076293945,12.640000343322754,4902.654296875,2102.14990234375,2.2769999504089355
2015-07-24,13445.0,13425.0,13462.0,13418.0,0.17,97.23999786376952,1085.5999755859375,48.13999938964844,13.739999771118164,4856.40625,2079.64990234375,2.2709999084472656
2015-07-27,13459.0,13441.0,13466.0,13441.0,0.1,96.5,1096.5,47.38999938964844,15.600000381469728,4771.099609375,2067.639892578125,2.2279999256134038
2015-07-28,13462.5,13442.5,13466.5,13441.5,0.03,96.7699966430664,1096.300048828125,47.97999954223633,13.4399995803833,4714.57275390625,2093.25,2.25
2015-07-29,13456.0,13421.0,13459.0,13421.0,-0.05,96.9800033569336,1092.699951171875,48.790000915527344,12.5,4720.9375,2108.570068359375,2.2790000438690186
2015-07-30,13467.5,13457.5,13472.5,13452.5,0.09,97.55999755859376,1088.4000244140625,48.52000045776367,12.130000114440918,4712.30908203125,2108.6298828125,2.2679998874664307
2015-07-31,13527.5,13462.5,13527.5,13461.5,0.45,97.37000274658205,1094.9000244140625,47.119998931884766,12.119999885559082,4802.341796875,2103.840087890625,2.2049999237060547
2015-08-03,13500.0,13495.0,13515.0,13474.0,-0.2,97.48999786376952,1089.4000244140625,45.16999816894531,12.5600004196167,4799.9951171875,2098.0400390625,2.150000095367432
2015-08-04,13485.5,13492.5,13512.5,13477.5,-0.11,97.93000030517578,1090.699951171875,45.7400016784668,13.0,4780.9013671875,2093.320068359375,2.2109999656677246
2015-08-05,13514.0,13496.0,13520.0,13481.0,0.21,97.95999908447266,1085.699951171875,45.150001525878906,12.510000228881836,4850.34326171875,2099.840087890625,2.2679998874664307
2015-08-06,13541.5,13525.5,13541.5,13510.5,0.2,97.83000183105467,1090.199951171875,44.65999984741211,13.770000457763672,4806.376953125,2083.56005859375,2.233999967575073
2015-08-07,13539.5,13526.5,13543.5,13523.5,-0.01,97.55999755859376,1094.0999755859375,43.869998931884766,13.390000343322754,4770.11767578125,2077.570068359375,2.174999952316284
2015-08-10,13549.0,13531.0,13549.0,13526.0,0.07,97.16000366210938,1104.199951171875,44.959999084472656,12.229999542236328,4748.7646484375,2104.179931640625,2.23799991607666
2015-08-11,13600.0,13535.0,13600.0,13515.0,0.38,97.29000091552734,1107.5999755859375,43.08000183105469,13.710000038146973,4622.4111328125,2084.070068359375,2.13700008392334
2015-08-12,13785.0,13655.0,13830.0,13655.0,1.36,96.26000213623048,1123.199951171875,43.29999923706055,13.609999656677246,4479.31689453125,2086.050048828125,2.130000114440918
2015-08-13,13745.0,13765.0,13795.0,13714.0,-0.29,96.4499969482422,1115.699951171875,42.22999954223633,13.489999771118164,4584.0712890625,2083.389892578125,2.188999891281128
2015-08-14,13787.5,13747.5,13790.5,13737.5,0.31,96.56999969482422,1112.9000244140625,42.5,12.829999923706056,4585.21240234375,2091.5400390625,2.196000099182129
2015-08-17,13787.5,13787.5,13787.5,13787.5,0.0,96.81999969482422,1118.5999755859375,41.869998931884766,13.020000457763672,4585.21240234375,2102.43994140625,2.150000095367432
2015-08-18,13818.0,13795.0,13853.0,13795.0,0.22,96.97000122070312,1117.0999755859375,42.619998931884766,13.789999961853027,4510.302734375,2096.919921875,2.196000099182129
2015-08-19,13842.5,13807.5,13842.5,13802.5,0.18,96.45999908447266,1128.0999755859375,40.79999923706055,15.25,4484.06787109375,2079.610107421875,2.128999948501587
2015-08-20,13870.0,13835.0,13880.0,13805.0,0.2,95.75,1153.0,41.13999938964844,19.13999938964844,4441.73828125,2035.72998046875,2.0840001106262207
2015-08-21,13942.5,13877.5,13949.5,13877.5,0.52,94.83000183105467,1159.5999755859375,40.45000076293945,28.030000686645508,4335.78466796875,1970.8900146484373,2.053999900817871
2015-08-24,14047.0,13953.0,14048.0,13953.0,0.75,93.30999755859376,1153.4000244140625,38.2400016784668,40.7400016784668,4163.56689453125,1893.2099609375,1.996999979019165
2015-08-25,14065.0,14050.0,14090.0,14035.0,0.13,94.52999877929688,1138.199951171875,39.310001373291016,36.02000045776367,4228.3359375,1867.6099853515625,2.132999897003174
2015-08-26,14122.5,14072.5,14125.5,14072.5,0.41,95.0999984741211,1124.5999755859375,38.59999847412109,30.31999969482422,4237.56787109375,1940.510009765625,2.171999931335449
2015-08-27,13992.5,14082.5,14137.5,13982.5,-0.92,95.61000061035156,1122.4000244140625,42.560001373291016,26.100000381469727,4430.45947265625,1987.6600341796875,2.1679999828338623
2015-08-28,13982.5,13977.5,14038.5,13967.5,-0.07,96.11000061035156,1133.0999755859375,45.220001220703125,26.049999237060547,4446.0283203125,1988.8699951171875,2.186000108718872
2015-08-31,14050.0,13975.0,14055.0,13975.0,0.48,95.9499969482422,1131.5999755859375,49.20000076293945,28.43000030517578,4509.431640625,1972.1800537109373,2.200000047683716
2015-09-01,14097.5,14047.5,14099.5,14042.5,0.34,95.4499969482422,1138.699951171875,45.40999984741211,31.399999618530277,4412.28759765625,1913.8499755859373,2.171999931335449
2015-09-02,14130.0,14085.0,14140.0,14085.0,0.23,95.83000183105467,1132.5,46.25,26.09000015258789,4401.1220703125,1948.8599853515625,2.193000078201294
2015-09-03,14169.0,14126.0,14169.0,14126.0,0.28,96.41000366210938,1123.699951171875,46.75,25.61000061035156,4432.93798828125,1951.1300048828125,2.1679999828338623
2015-09-04,14165.0,14155.0,14193.0,14155.0,-0.03,96.2300033569336,1120.5999755859375,46.04999923706055,27.799999237060547,4415.1708984375,1921.219970703125,2.128000020980835
2015-09-07,14247.5,14212.5,14251.5,14202.5,0.58,96.2300033569336,1120.5999755859375,46.04999923706055,27.799999237060547,4301.1982421875,1921.219970703125,2.128000020980835
2015-09-08,14280.0,14240.0,14298.0,14240.0,0.23,95.87999725341795,1120.4000244140625,45.93999862670898,24.899999618530277,4318.42236328125,1969.4100341796875,2.194000005722046
