Date,Close,Open,High,Low,Change %,dxy_close,gold_close,oil_close,vix_close,ihsg_close,sp500_close,us10y_close,lag_1,lag_2,lag_3,lag_7,lag_14,lag_30,ma_7,ma_14,ma_30,ma_60,std_7,std_14,std_30,return_1,rsi_14,macd,macd_signal,day_of_week,month,quarter,is_month_end,is_month_start,day_of_month,week_of_year,dxy_return,gold_return,oil_return,vix_return,ihsg_return,sp500_return,us10y_return,corr_dxy_30,corr_gold_30,target_next_day
2015-02-25,12873.5,12851.5,12891.5,12851.5,-0.19,94.20999908447266,1201.0,50.9900016784668,13.84000015258789,5444.89599609375,2113.860107421875,1.968999981880188,12897.5,12834.5,12812.5,12752.5,12632.5,,12838.92857142857,12775.32142857143,,,41.21026224480259,85.88355424707417,,-0.001860825741422767,75.91397849462365,71.7461415785292,58.017721119463076,2,2,1,0,0,25,9,-0.0029632636853326177,0.003425495448498017,0.034699735014772415,0.010956944981906913,0.005130596300219947,-0.0007657236475081541,-0.009557370758813244,,,12837.5
2015-02-26,12837.5,12842.5,12869.5,12827.5,-0.28,95.29000091552734,1209.5999755859375,48.16999816894531,13.90999984741211,5451.2099609375,2110.739990234375,2.0160000324249268,12873.5,12897.5,12834.5,12769.5,12614.5,,12848.642857142857,12791.25,,,28.020400731297837,73.55708144542918,,-0.0027964423039577024,73.08488612836439,69.39105853378896,60.29238860232826,3,2,1,0,0,26,9,0.011463770741429569,0.007160679089040389,-0.05530502876434262,0.0050577813621721646,0.0011596116525054434,-0.001476028227480719,0.02387001065376282,,,12925.0
2015-02-27,12925.0,12835.0,12945.0,12835.0,0.68,95.25,1212.5999755859375,49.7599983215332,13.34000015258789,5450.08203125,2104.5,2.002000093460083,12837.5,12873.5,12897.5,12842.5,12647.5,,12860.42857142857,12811.07142857143,,,39.85643880586102,69.09465557169908,,0.006815968841285214,75.81395348837209,73.73518368638543,62.9809476191397,4,2,1,0,0,27,9,-0.0004197808284502891,0.0024801587802172342,0.033008100747924596,-0.04097769238511273,-0.00020691363854674627,-0.0029563045487578377,-0.00694441405737678,,,12970.0
2015-03-02,12970.0,12955.0,13000.0,12950.0,0.35,95.45999908447266,1207.699951171875,49.59000015258789,13.039999961853027,5477.61767578125,2117.389892578125,2.0840001106262207,12925.0,12837.5,12873.5,12842.5,12672.5,,12878.642857142857,12832.32142857143,,,56.11499672228836,68.94663687420939,,0.0034816247582205584,76.68161434977578,79.88815713999793,66.36238952331135,0,3,1,0,0,2,10,0.0022047147976131942,-0.004040924057989392,-0.0034163620313416576,-0.022488769662919794,0.005052335794831109,0.006124919257840311,0.040959047621429434,,,12965.0
2015-03-03,12965.0,12945.0,12982.0,12945.0,-0.04,95.37999725341795,1204.0,50.52000045776367,13.859999656677246,5474.40576171875,2107.780029296875,2.121999979019165,12970.0,12925.0,12837.5,12812.5,12715.0,,12900.42857142857,12850.17857142857,,,55.75798042389894,68.59709770236063,,-0.00038550501156520145,74.03846153846155,83.39959608923891,69.76983083649687,1,3,1,0,0,3,10,-0.000838066539094684,-0.003063634446854757,0.01875378710050768,0.06288341236372941,-0.0005863706181431505,-0.0045385421527393,0.018234100948068432,,,12982.5
2015-03-04,12982.5,12957.5,12982.5,12942.5,0.13,95.97000122070312,1200.5999755859375,51.52999877929688,14.229999542236328,5447.84716796875,2098.530029296875,2.122999906539917,12965.0,12970.0,12925.0,12834.5,12792.5,,12921.57142857143,12863.75,,,54.6408185116083,74.82074732832913,,0.0013497878904744631,70.65217391304348,86.59631211968008,73.13512709313352,2,3,1,0,0,4,10,0.006185824955704078,-0.00282394054324131,0.01999204893866935,0.026695519099874554,-0.00485141125923072,-0.00438850348301556,0.0004712193829587985,,,12990.0
2015-03-05,12990.0,12990.0,13030.0,12979.0,0.06,96.37999725341795,1195.9000244140625,50.7599983215332,14.039999961853027,5450.73486328125,2101.0400390625,2.111999988555908,12982.5,12965.0,12970.0,12897.5,12787.5,,12934.785714285714,12878.214285714286,,,58.870519746623074,78.43265467062686,,0.0005777007510110455,71.89189189189189,88.71229975469942,76.25056162544671,3,3,1,0,0,5,10,0.004272126992808545,-0.00391466872184576,-0.014942761032492813,-0.013352044026379573,0.000530061733280407,0.0011960799848387271,-0.0051813087462337926,,,12980.0
2015-03-06,12980.0,13000.0,13005.0,12950.0,-0.08,97.62000274658205,1164.0999755859375,49.61000061035156,15.199999809265137,5514.57275390625,2071.260009765625,2.240000009536743,12990.0,12982.5,12965.0,12873.5,12752.5,,12950.0,12894.464285714286,,,53.948277698792715,73.81433680987631,,-0.0007698229407235857,76.0,88.56143764818262,78.71273682999389,4,3,1,0,0,6,10,0.012865797141534019,-0.026590892364690477,-0.022655590015923877,0.08262107197748247,0.011711795239765177,-0.014173946589881803,0.060606070868568285,,,13050.0
2015-03-09,13050.0,13005.0,13075.0,13005.0,0.54,97.58999633789062,1166.4000244140625,50.0,15.0600004196167,5444.421875,2079.429931640625,2.194999933242798,12980.0,12990.0,12982.5,12837.5,12769.5,,12980.357142857143,12914.5,,,37.31701386510969,75.33846703633684,,0.005392912172573094,78.59327217125382,93.01803927244146,81.5737973184834,0,3,1,0,0,9,11,-0.0003073797157056024,0.0019758172634332105,0.007861305882892022,-0.00921048627665777,-0.012720999801219213,0.0039444211911976446,-0.020089319688552987,,,13091.5
2015-03-10,13091.5,13053.5,13093.5,13047.5,0.32,98.62000274658205,1160.0999755859375,48.290000915527344,16.690000534057617,5462.7158203125,2044.1600341796875,2.125999927520752,13050.0,12980.0,12990.0,12925.0,12842.5,,13004.142857142857,12932.285714285714,,,47.755204154193315,85.71098894759241,,0.003180076628352513,77.12418300653596,98.76018539660436,85.0110749341076,1,3,1,0,0,10,11,0.010554426143486895,-0.0054012763170935285,-0.03419998168945315,0.10823373632299038,0.0033601263334319675,-0.01696133008584244,-0.0314350832895508,,,13190.5
2015-03-11,13190.5,13139.5,13244.5,13124.5,0.76,99.8000030517578,1150.699951171875,48.16999816894531,16.8700008392334,5419.35498046875,2040.239990234375,2.108999967575073,13091.5,13050.0,12980.0,12970.0,12842.5,,13035.642857142857,12957.142857142857,12822.266666666666,,81.95614390519205,105.78123807968565,158.58206476259528,0.007562158652560713,81.18279569892474,110.03098152924576,90.01505625313524,2,3,1,0,0,11,11,0.011965121398423983,-0.008102770978263951,-0.0024850433693706098,0.010784919078251187,-0.007937597574180555,-0.0019176795748703235,-0.007996218497290264,,,13182.5
2015-03-12,13182.5,13147.5,13217.5,13147.5,-0.06,99.1500015258789,1152.0999755859375,47.04999923706055,15.420000076293944,5439.6201171875,2065.949951171875,2.095999956130981,13190.5,13091.5,13050.0,12965.0,12812.5,12567.5,13066.714285714286,12983.57142857143,12842.766666666666,,91.39605076389816,112.84824001607726,164.16501020227443,-0.0006064971001857877,84.51492537313433,116.96928640206715,95.40590228292163,3,3,1,0,0,12,11,-0.006513041142311327,0.0012166720026682842,-0.0232509648008834,-0.08595143395412808,0.003739400130049697,0.012601439566208406,-0.006164064316719342,0.018876287010967923,0.18744962275242832,13195.0
2015-03-13,13195.0,13155.0,13205.0,13150.0,0.09,100.33000183105467,1152.5999755859375,44.84000015258789,16.0,5426.2548828125,2053.39990234375,2.111999988555908,13182.5,13190.5,13091.5,12982.5,12834.5,12667.5,13097.07142857143,13009.32142857143,12860.35,,94.01570284240454,117.25983756382854,172.7694372517205,0.0009482268158542695,84.2355175688509,122.06944792462491,100.7386114112623,4,3,1,0,0,13,11,0.011901162753565675,0.0004339901142222935,-0.046971288423143576,0.03761348384152896,-0.0024570161311026073,-0.006074710968194674,0.007633603415937884,0.027573096214634774,0.016367613812993453,13242.0
2015-03-16,13242.0,13203.0,13247.0,13203.0,0.36,99.5999984741211,1153.300048828125,43.880001068115234,15.609999656677246,5435.05908203125,2081.18994140625,2.0980000495910645,13195.0,13182.5,13190.5,12990.0,12897.5,12685.0,13133.07142857143,13033.92857142857,12878.916666666666,,94.42961601611665,127.6733899663336,182.90722555689268,0.0035619552860932657,83.74142997061705,128.4234838989978,106.2755859088094,0,3,1,0,0,16,12,-0.007276022561654383,0.0006073861331044039,-0.021409435352494066,-0.02437502145767212,0.0016225185526461683,0.013533671171787054,-0.006628759015484764,-0.010370610305908525,0.028523639547365812,13167.5
2015-03-17,13167.5,13222.5,13247.5,13162.5,-0.56,99.58999633789062,1148.300048828125,43.459999084472656,15.65999984741211,5438.94091796875,2074.280029296875,2.058000087738037,13242.0,13195.0,13182.5,12980.0,12873.5,12654.0,13159.857142857143,13054.92857142857,12896.033333333333,,66.12344156052632,123.36201527693939,185.14672342605178,-0.00562603836278508,76.20320855614973,125.99518178320432,110.21950508368839,1,3,1,0,0,17,12,-0.00010042305606128288,-0.004335385232212996,-0.009571603769804038,0.0032030872411630273,0.0007142214792721369,-0.003320173700583018,-0.019065758297205027,-0.06585362956551885,-0.012886454438105236,13170.0
2015-03-18,13170.0,13160.0,13190.0,13150.0,0.02,98.5500030517578,1151.4000244140625,44.65999984741211,13.970000267028809,5412.9404296875,2099.5,1.950999975204468,13167.5,13242.0,13195.0,13050.0,12837.5,12625.0,13177.0,13078.67857142857,12914.2,,45.112821532968404,109.51143374497553,184.3719815650081,0.00018986140117704942,81.51658767772511,122.8562535525034,112.74685477745139,2,3,1,0,0,18,12,-0.010442748512655031,0.002699621574606015,0.02761161500733178,-0.10791823734676353,-0.004780432196891837,0.012158421402569175,-0.05199227792607808,-0.021551375728214573,0.009898656656667698,13035.0
2015-03-19,13035.0,13115.0,13115.0,12984.0,-1.03,99.0999984741211,1169.0999755859375,43.959999084472656,14.06999969482422,5453.64208984375,2089.27001953125,1.976999998092652,13170.0,13167.5,13242.0,13091.5,12925.0,12632.5,13168.92857142857,13086.535714285714,12927.616666666667,,64.04258255997476,101.27351850040365,177.68970839996692,-0.01025056947608205,59.56521739130435,108.22767726289567,111.84301927454025,3,3,1,0,0,19,12,0.005580876766431375,0.015372547156998984,-0.015673998328059047,0.007158155038223146,0.007519325343582128,-0.004872579408787825,0.013326511132046193,-0.08100768550879035,-0.21568746244444573,13116.0
2015-03-20,13116.0,13044.0,13124.0,13044.0,0.62,97.91000366210938,1184.800048828125,45.720001220703125,13.020000457763672,5442.85302734375,2108.10009765625,1.9299999475479128,13035.0,13170.0,13167.5,13190.5,12970.0,12614.5,13158.285714285714,13096.964285714286,12944.333333333334,,66.02010876924989,95.71481363640429,170.66787333445856,0.006214039125431503,61.94762684124386,101.99471661134521,109.87335874190126,4,3,1,0,0,20,12,-0.012008020487734639,0.013429196450302605,0.0400364461529783,-0.07462681306573171,-0.0019783224352203366,0.00901275466979845,-0.02377341962067947,-0.16881391869990856,-0.19428017196581887,13019.5
2015-03-23,13019.5,13030.5,13080.5,13005.5,-0.74,97.02999877929688,1188.0,47.45000076293945,13.40999984741211,5436.88623046875,2104.419921875,1.914999961853028,13116.0,13035.0,13170.0,13182.5,12965.0,12647.5,13135.0,13100.857142857143,12956.733333333334,,82.69572741884703,90.92313502908671,161.63233786491904,-0.007357426044525717,53.87900355871886,88.25100423065669,105.54888783965235,0,3,1,0,0,23,13,-0.008987895515247146,0.002700836461848599,0.0378390090998717,0.029953869119557996,-0.0010962627219629484,-0.0017457310425351702,-0.007772013524633747,-0.041844545900675635,-0.22829362746262313,12905.0
2015-03-24,12905.0,12985.0,12995.0,12900.0,-0.88,97.19000244140624,1191.699951171875,47.5099983215332,13.619999885559082,5447.43603515625,2091.5,1.878000020980835,13019.5,13116.0,13035.0,13195.0,12982.5,12672.5,13093.57142857143,13095.32142857143,12964.483333333334,,114.24915337812392,100.53464904868234,152.8703802602741,-0.008794500556857043,45.15322076297686,67.34352582150677,97.90781543602324,1,3,1,0,0,24,13,0.0016490123067331997,0.003114437013362892,0.001264437463204704,0.01565995828012623,0.0019404129938158654,-0.006139421956948832,-0.019321118333804232,-0.04991051978840319,-0.2444649045729729,12986.0
2015-03-25,12986.0,12914.0,12989.0,12909.0,0.63,96.9800033569336,1197.300048828125,49.209999084472656,15.4399995803833,5405.2783203125,2061.050048828125,1.919999957084656,12905.0,13019.5,13116.0,13242.0,12990.0,12715.0,13057.0,13095.035714285714,12973.516666666666,,98.73829044498939,100.86214207172964,145.44630976064624,0.006276636962417648,49.7709049255441,56.657113668223246,89.65767508246324,2,3,1,0,0,25,13,-0.0021607066488062987,0.0046992513935602,0.03578195796670758,0.1336269978059188,-0.007739001352503383,-0.014558905652342857,0.022364182979021097,-0.07178194263066187,-0.19002522363206586,13019.0
2015-03-26,13019.0,12971.0,13026.0,12971.0,0.25,97.44000244140624,1205.0999755859375,51.43000030517578,15.800000190734863,5368.59033203125,2056.14990234375,2.006999969482422,12986.0,12905.0,13019.5,13167.5,12980.0,12792.5,13035.785714285714,13097.82142857143,12981.066666666668,,86.1964119239921,97.93671566234153,141.55245971220754,0.0025411982134606603,52.176339285714285,50.2713820533354,81.78041647663768,3,3,1,0,0,26,13,0.004743236425550856,0.006514596541983497,0.045112807600185656,0.023316102340374956,-0.006787437409722319,-0.002377499996742527,0.045312507469983165,-0.0019215536090254669,-0.18610732513863829,13065.0
2015-03-27,13065.0,13025.0,13080.0,13025.0,0.35,97.29000091552734,1199.800048828125,48.869998931884766,15.06999969482422,5396.64404296875,2061.02001953125,1.9479999542236328,13019.0,12986.0,12905.0,13170.0,13050.0,12787.5,13020.785714285714,13098.892857142857,12990.316666666668,,65.63018686984343,97.45416646013969,137.47548266267276,0.0035332974882864576,50.86009174311927,48.36493840003823,75.0973208613178,4,3,1,0,0,27,13,-0.001539424488100738,-0.004397914584004181,-0.04977642150691153,-0.046202562474569775,0.005225526479478271,0.0023685613495147972,-0.029397118164383618,-0.010735906667754116,-0.19075400608313334,13075.0
2015-03-30,13075.0,13054.0,13092.0,13054.0,0.08,97.9800033569336,1184.800048828125,48.68000030517578,14.510000228881836,5438.44384765625,2086.239990234375,1.963000059127808,13065.0,13019.0,12986.0,13035.0,13091.5,12752.5,13026.5,13097.714285714286,13001.066666666668,,68.74166616154852,97.65002546097224,130.67904439381152,0.0007654037504782885,49.01844140392623,47.11783937366272,69.50142456378678,0,3,1,0,0,30,14,0.007092223608933246,-0.012502083171817557,-0.0038878377503916983,-0.037159885685645766,0.007745518206256463,0.012236645187396533,0.007700259372004803,-0.01574451961451035,-0.18271996468304505,13075.0
2015-03-31,13075.0,13070.0,13095.0,13067.0,0.0,98.36000061035156,1183.0999755859375,47.59999847412109,15.289999961853027,5518.4599609375,2067.889892578125,1.934000015258789,13075.0,13065.0,13019.0,13116.0,13190.5,12769.5,13020.642857142857,13089.464285714286,13011.25,,61.17509997655914,94.01952830820717,123.73015340680166,0.0,42.21173297370196,45.60381205244448,64.72190206151832,1,3,1,1,0,31,14,0.003878314353936707,-0.001434903082481287,-0.022185740022270806,0.053756011072874976,0.014713053131133025,-0.008795775050879251,-0.014773328066991609,-0.016355290457268006,-0.18531445990648,13042.5
2015-04-01,13042.5,13057.5,13062.5,13002.5,-0.25,98.19000244140624,1208.0999755859375,50.09000015258789,15.109999656677246,5466.65478515625,2059.68994140625,1.868000030517578,13075.0,13075.0,13065.0,13019.5,13182.5,12842.5,13023.92857142857,13079.464285714286,13017.916666666666,,61.71873606087142,90.75144929670066,119.64488283460992,-0.0024856596558316957,40.86161879895562,41.30531415630503,60.03858448047567,2,4,2,0,1,1,14,-0.0017283262290610502,0.021130927661137555,0.0523109613085504,-0.01177242025015457,-0.009387614687422552,-0.003965371271123064,-0.03412615523293039,-0.005058593900146474,-0.1985067473543288,13002.5
2015-04-02,13002.5,12982.5,13012.5,12977.5,-0.31,97.44000244140624,1200.9000244140625,49.13999938964844,14.670000076293944,5456.18701171875,2066.9599609375,1.9040000438690183,13042.5,13075.0,13075.0,12905.0,13195.0,12842.5,13037.857142857143,13065.714285714286,13023.25,,36.084061908390574,86.37746195661823,115.03303498531581,-0.003066896683917908,37.87019533711405,34.275946127636416,54.88605680990782,3,4,2,0,0,2,14,-0.007638252177939897,-0.005959731245241517,-0.01896587662298843,-0.02911976111057435,-0.0019148407662257227,0.0035296669586522,0.01927195544074256,0.030614278514834045,-0.17491130083961703,13002.5
2015-04-03,13002.5,13002.5,13002.5,13002.5,0.0,97.44000244140624,1200.9000244140625,49.13999938964844,14.670000076293944,5456.18701171875,2066.9599609375,1.9040000438690183,13002.5,13042.5,13075.0,12986.0,13242.0,12812.5,13040.214285714286,13048.607142857143,13029.583333333334,,32.49212358768052,71.15318755264752,108.04804832632732,0.0,33.95847287340925,28.377997431354743,49.58444493419721,4,4,2,0,0,3,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022986468818012865,-0.1816406712199893,12958.5
2015-04-06,12958.5,12951.5,12958.5,12921.5,-0.34,97.11000061035156,1218.5999755859375,52.13999938964844,14.739999771118164,5479.8173828125,2080.6201171875,1.9040000438690183,13002.5,13002.5,13042.5,13019.0,13167.5,12834.5,13031.57142857143,13033.67857142857,13033.716666666667,,44.793441271590744,66.03018166044298,102.56030045727752,-0.0033839646221880404,35.405027932960905,19.92372996354061,43.65230194006589,0,4,2,0,0,6,15,-0.003386718214145268,0.014738904831408384,0.0610500618083436,0.004771621980925289,0.00433093129744222,0.0066088151237357895,0.0,0.037715515561995774,-0.21464397655472295,12985.0
2015-04-07,12985.0,12955.0,12990.0,12953.0,0.2,97.83000183105467,1210.5999755859375,53.97999954223633,14.779999732971191,5523.07470703125,2076.330078125,1.89300000667572,12958.5,13002.5,13002.5,13065.0,13170.0,12897.5,13020.142857142857,13020.464285714286,13036.633333333333,,45.047858148958355,54.08058953854376,99.75884139655808,0.002044989775051187,37.5,15.186925195726872,37.95922659119809,1,4,2,0,0,7,15,0.007414284998226606,-0.006564910684618508,0.035289608249462256,0.0027137016603897557,0.00789393536259575,-0.0020619040578628844,-0.005777330325552832,0.059926335851933465,-0.21373218675567474,12955.0
2015-04-08,12955.0,12980.0,13010.0,12954.0,-0.23,98.06999969482422,1203.0999755859375,50.41999816894531,13.979999542236328,5486.3701171875,2081.89990234375,1.8949999809265137,12985.0,12958.5,13002.5,13075.0,13035.0,12873.5,13003.0,13014.75,13039.35,,43.49904213503958,56.59462804081525,96.2097340763217,-0.0023103581055063938,43.70078740157481,8.90952060332711,32.14928539362389,2,4,2,0,0,8,15,0.002453213321860215,-0.006195275195152727,-0.06595037798222869,-0.054127212800296864,-0.006645680493335138,0.002682533127767339,0.0010565104298683181,0.04699801365819572,-0.19244354213739914,12898.0
2015-04-09,12898.0,12962.0,12982.0,12892.0,-0.44,99.16000366210938,1193.5999755859375,50.790000915527344,13.09000015258789,5500.68603515625,2091.179931640625,1.9579999446868896,12955.0,12985.0,12958.5,13075.0,13116.0,12837.5,12977.714285714286,12999.17857142857,13041.366666666667,,46.040613541063465,56.58404475539466,92.39112262675438,-0.0043998456194519475,32.160392798690665,-0.6572154232344474,25.587985230252226,3,4,2,0,0,9,15,0.011114550532038914,-0.007896268134635509,0.0073384125350866025,-0.06366233324683412,0.0026093605905117556,0.004457481018385057,0.03324536379655996,0.030512134120156416,-0.1420784158749813,12915.0
2015-04-10,12915.0,12910.0,12935.0,12880.0,0.13,99.38999938964844,1204.5999755859375,51.63999938964844,12.579999923706056,5491.1259765625,2102.06005859375,1.950999975204468,12898.0,12955.0,12985.0,13042.5,13019.5,12925.0,12959.5,12991.714285714286,13041.033333333333,,41.09338957382597,60.45714129916646,92.84237043036178,0.0013180338036904438,40.16933207902164,-6.788906436373509,19.11260689692708,4,4,2,0,0,10,15,0.0023194404905708677,0.009215817882871624,0.016735547525088545,-0.03896105599211985,-0.001737975687514104,0.005202865037342352,-0.0035750611236819996,0.047112092912236885,-0.15105229414038626,12985.0
2015-04-13,12985.0,12905.0,12990.0,12905.0,0.54,99.48999786376952,1199.300048828125,51.90999984741211,13.9399995803833,5447.197265625,2092.429931640625,1.9390000104904173,12915.0,12898.0,12955.0,13002.5,12905.0,12970.0,12957.0,12997.42857142857,13041.533333333333,,38.49134101759649,55.18112035793975,92.48633946971755,0.005420054200542035,58.213552361396296,-5.931525817761212,14.103780353989421,0,4,2,0,0,13,16,0.0010061220921135927,-0.004399740050828549,0.0052285139611716325,0.10810808147259432,-0.007999945935496466,-0.00458128059365126,-0.00615067394493074,0.040788728224382016,-0.15658498813572322,12980.5
