Date,dxy_close,gold_close,oil_close,vix_close,ihsg_close,sp500_close,us10y_close
2015-03-11,99.80000305175781,1150.699951171875,48.16999816894531,16.8700008392334,5419.35498046875,2040.239990234375,2.1089999675750732
2015-03-12,99.1500015258789,1152.0999755859375,47.04999923706055,15.420000076293945,5439.6201171875,2065.949951171875,2.0959999561309814
2015-03-13,100.33000183105469,1152.5999755859375,44.84000015258789,16.0,5426.2548828125,2053.39990234375,2.111999988555908
2015-03-16,99.5999984741211,1153.300048828125,43.880001068115234,15.609999656677246,5435.05908203125,2081.18994140625,2.0980000495910645
2015-03-17,99.58999633789062,1148.300048828125,43.459999084472656,15.65999984741211,5438.94091796875,2074.280029296875,2.058000087738037
2015-03-18,98.55000305175781,1151.4000244140625,44.65999984741211,13.970000267028809,5412.9404296875,2099.5,1.9509999752044678
2015-03-19,99.0999984741211,1169.0999755859375,43.959999084472656,14.069999694824219,5453.64208984375,2089.27001953125,1.9769999980926514
2015-03-20,97.91000366210938,1184.800048828125,45.720001220703125,13.020000457763672,5442.85302734375,2108.10009765625,1.9299999475479126
2015-03-23,97.02999877929688,1188.0,47.45000076293945,13.40999984741211,5436.88623046875,2104.419921875,1.9149999618530273
2015-03-24,97.19000244140625,1191.699951171875,47.5099983215332,13.619999885559082,5447.43603515625,2091.5,1.878000020980835
2015-03-25,96.9800033569336,1197.300048828125,49.209999084472656,15.4399995803833,5405.2783203125,2061.050048828125,1.9199999570846558
2015-03-26,97.44000244140625,1205.0999755859375,51.43000030517578,15.800000190734863,5368.59033203125,2056.14990234375,2.006999969482422
2015-03-27,97.29000091552734,1199.800048828125,48.869998931884766,15.069999694824219,5396.64404296875,2061.02001953125,1.9479999542236328
2015-03-30,97.9800033569336,1184.800048828125,48.68000030517578,14.510000228881836,5438.44384765625,2086.239990234375,1.9630000591278076
2015-03-31,98.36000061035156,1183.0999755859375,47.599998474121094,15.289999961853027,5518.4599609375,2067.889892578125,1.934000015258789
2015-04-01,98.19000244140625,1208.0999755859375,50.09000015258789,15.109999656677246,5466.65478515625,2059.68994140625,1.8680000305175781
2015-04-02,97.44000244140625,1200.9000244140625,49.13999938964844,14.670000076293945,5456.18701171875,2066.9599609375,1.9040000438690186
2015-04-06,97.11000061035156,1218.5999755859375,52.13999938964844,14.739999771118164,5479.8173828125,2080.6201171875,1.9040000438690186
2015-04-07,97.83000183105469,1210.5999755859375,53.97999954223633,14.779999732971191,5523.07470703125,2076.330078125,1.8930000066757202
2015-04-08,98.06999969482422,1203.0999755859375,50.41999816894531,13.979999542236328,5486.3701171875,2081.89990234375,1.8949999809265137
2015-04-09,99.16000366210938,1193.5999755859375,50.790000915527344,13.09000015258789,5500.68603515625,2091.179931640625,1.9579999446868896
2015-04-10,99.38999938964844,1204.5999755859375,51.63999938964844,12.579999923706055,5491.1259765625,2102.06005859375,1.9509999752044678
2015-04-13,99.48999786376953,1199.300048828125,51.90999984741211,13.9399995803833,5447.197265625,2092.429931640625,1.9390000104904175
2015-04-14,98.76000213623047,1192.800048828125,53.290000915527344,13.670000076293945,5418.89599609375,2095.840087890625,1.9040000438690186
2015-04-15,98.33000183105469,1201.5,56.38999938964844,12.84000015258789,5414.33642578125,2106.6298828125,1.899999976158142
2015-04-16,97.41999816894531,1198.0,56.709999084472656,12.600000381469727,5420.52197265625,2104.989990234375,1.878000020980835
2015-04-17,97.5199966430664,1202.9000244140625,55.7400016784668,13.890000343322754,5410.43359375,2081.179931640625,1.850000023841858
2015-04-20,97.94000244140625,1193.5,56.380001068115234,13.300000190734863,5400.5927734375,2100.39990234375,1.8949999809265137
2015-04-21,97.9800033569336,1202.9000244140625,55.2599983215332,13.25,5460.36083984375,2097.2900390625,1.9160000085830688
2015-04-22,98.0199966430664,1186.9000244140625,56.15999984741211,12.710000038146973,5436.9072265625,2107.9599609375,1.972000002861023
2015-04-23,97.27999877929688,1194.4000244140625,57.7400016784668,12.479999542236328,5435.9970703125,2112.929931640625,1.9470000267028809
2015-04-24,96.91999816894531,1175.199951171875,57.150001525878906,12.289999961853027,5435.14306640625,2117.68994140625,1.9170000553131104
2015-04-27,96.7699966430664,1203.300048828125,56.9900016784668,13.119999885559082,5245.24169921875,2108.919921875,1.9240000247955322
2015-04-28,96.08999633789062,1214.0,57.060001373291016,12.40999984741211,5241.95361328125,2114.760009765625,1.9730000495910645
2015-04-29,95.12000274658203,1209.800048828125,58.58000183105469,13.390000343322754,5105.36376953125,2106.85009765625,2.0350000858306885
2015-04-30,94.5999984741211,1182.4000244140625,59.630001068115234,14.550000190734863,5086.22705078125,2085.510009765625,2.0460000038146973
2015-05-01,95.30000305175781,1174.5,59.150001525878906,12.699999809265137,,2108.2900390625,2.117000102996826
2015-05-04,95.4800033569336,1186.800048828125,58.93000030517578,12.850000381469727,5140.93701171875,2114.489990234375,2.134999990463257
2015-05-05,95.12999725341797,1193.199951171875,60.400001525878906,14.3100004196167,5160.107421875,2089.4599609375,2.1760001182556152
2015-05-06,94.12999725341797,1190.300048828125,60.93000030517578,15.149999618530273,5184.74853515625,2080.14990234375,2.240000009536743
2015-05-07,94.62000274658203,1182.4000244140625,58.939998626708984,15.130000114440918,5150.28564453125,2088.0,2.184000015258789
2015-05-08,94.79000091552734,1189.0999755859375,59.38999938964844,12.859999656677246,5182.01123046875,2116.10009765625,2.1500000953674316
2015-05-11,95.01000213623047,1183.199951171875,59.25,13.850000381469727,5172.2802734375,2105.330078125,2.2739999294281006
2015-05-12,94.52999877929688,1192.5999755859375,60.75,13.859999656677246,5205.4091796875,2099.1201171875,2.259999990463257
2015-05-13,93.62000274658203,1218.4000244140625,60.5,13.760000228881836,5245.9287109375,2098.47998046875,2.2820000648498535
2015-05-14,93.36000061035156,1225.4000244140625,59.880001068115234,12.739999771118164,,2121.10009765625,2.239000082015991
2015-05-15,93.13999938964844,1225.5,59.689998626708984,12.380000114440918,5226.892578125,2122.72998046875,2.1410000324249268
2015-05-18,94.19000244140625,1227.800048828125,59.43000030517578,12.729999542236328,5237.607421875,2129.199951171875,2.2279999256134033
2015-05-19,95.2699966430664,1206.9000244140625,57.2599983215332,12.850000381469727,5269.166015625,2127.830078125,2.26200008392334
2015-05-20,95.44999694824219,1208.9000244140625,58.97999954223633,12.880000114440918,5292.54296875,2125.85009765625,2.250999927520752
2015-05-21,95.26000213623047,1204.4000244140625,60.720001220703125,12.109999656677246,5313.0009765625,2130.820068359375,2.184999942779541
2015-05-22,96.01000213623047,1204.300048828125,59.720001220703125,12.130000114440918,5314.94580078125,2126.06005859375,2.2149999141693115
2015-05-25,,,,,5288.15576171875,,
2015-05-26,97.30000305175781,1187.199951171875,58.029998779296875,14.0600004196167,5320.693359375,2104.199951171875,2.13700008392334
2015-05-27,97.37000274658203,1185.9000244140625,57.5099983215332,13.270000457763672,5253.18359375,2123.47998046875,2.134999990463257
2015-05-28,96.97000122070312,1188.0999755859375,57.68000030517578,13.3100004196167,5237.197265625,2120.7900390625,2.130000114440918
2015-05-29,96.91000366210938,1189.4000244140625,60.29999923706055,13.84000015258789,5216.17578125,2107.389892578125,2.0950000286102295
2015-06-01,97.38999938964844,1188.300048828125,60.20000076293945,13.970000267028809,5213.61279296875,2111.72998046875,2.191999912261963
2015-06-02,95.83999633789062,1194.0999755859375,61.2599983215332,14.239999771118164,,2109.60009765625,2.2660000324249268
2015-06-03,95.47000122070312,1184.699951171875,59.63999938964844,13.65999984741211,5130.29931640625,2114.070068359375,2.365999937057495
2015-06-04,95.45999908447266,1174.9000244140625,58.0,14.710000038146973,5095.62255859375,2095.840087890625,2.306999921798706
2015-06-05,96.30999755859375,1167.800048828125,59.130001068115234,14.210000038146973,5100.373046875,2092.830078125,2.4019999504089355
2015-06-08,95.30000305175781,1173.199951171875,58.13999938964844,15.289999961853027,5014.79736328125,2079.280029296875,2.38100004196167
2015-06-09,95.16999816894531,1177.300048828125,60.13999938964844,14.470000267028809,4899.69140625,2080.14990234375,2.4170000553131104
2015-06-10,94.6500015258789,1186.0999755859375,61.43000030517578,13.220000267028809,4933.365234375,2105.199951171875,2.4779999256134033
2015-06-11,94.9800033569336,1179.9000244140625,60.77000045776367,12.850000381469727,4928.62060546875,2108.860107421875,2.382999897003174
2015-06-12,94.97000122070312,1178.800048828125,59.959999084472656,13.779999732971191,4935.625,2094.110107421875,2.384999990463257
2015-06-15,94.80999755859375,1185.300048828125,59.52000045776367,15.390000343322754,4837.60546875,2084.429931640625,2.3580000400543213
2015-06-16,95.0,1180.5,59.970001220703125,14.8100004196167,4872.4091796875,2096.2900390625,2.318000078201294
2015-06-17,94.30000305175781,1176.4000244140625,59.91999816894531,14.5,4945.56005859375,2100.43994140625,2.305999994277954
2015-06-18,94.04000091552734,1201.5,60.45000076293945,13.1899995803833,4945.30615234375,2121.239990234375,2.3510000705718994
2015-06-19,94.08999633789062,1201.5,59.61000061035156,13.960000038146973,4984.81201171875,2109.989990234375,2.2669999599456787
2015-06-22,94.33000183105469,1183.699951171875,59.68000030517578,12.739999771118164,4959.05859375,2122.85009765625,2.359999895095825
2015-06-23,95.43000030517578,1176.199951171875,61.0099983215332,12.109999656677246,4937.4560546875,2124.199951171875,2.4089999198913574
2015-06-24,95.26000213623047,1172.5999755859375,60.27000045776367,13.260000228881836,4953.3232421875,2108.580078125,2.371000051498413
2015-06-25,95.19000244140625,1171.5,59.70000076293945,14.010000228881836,4919.8505859375,2102.31005859375,2.3929998874664307
2015-06-26,95.47000122070312,1172.9000244140625,59.630001068115234,14.020000457763672,4922.8134765625,2101.489990234375,2.4760000705718994
2015-06-29,94.79000091552734,1178.5,58.33000183105469,18.850000381469727,4882.38818359375,2057.639892578125,2.3310000896453857
2015-06-30,95.48999786376953,1171.5,59.470001220703125,18.229999542236328,4910.466796875,2063.110107421875,2.3350000381469727
2015-07-01,96.30999755859375,1169.0,56.959999084472656,16.09000015258789,4903.87158203125,2077.419921875,2.4179999828338623
2015-07-02,96.11000061035156,1163.0,56.93000030517578,16.790000915527344,4944.587890625,2076.780029296875,2.3929998874664307
2015-07-03,,,,,4982.71630859375,,
2015-07-06,96.30000305175781,1172.9000244140625,52.529998779296875,17.010000228881836,4916.5498046875,2068.760009765625,2.2780001163482666
2015-07-07,96.87000274658203,1152.4000244140625,52.33000183105469,16.09000015258789,4905.8583984375,2081.340087890625,2.2309999465942383
2015-07-08,96.29000091552734,1163.300048828125,51.650001525878906,19.65999984741211,4871.380859375,2046.6800537109375,2.2060000896453857
2015-07-09,96.61000061035156,1159.0,52.779998779296875,19.969999313354492,4838.095703125,2051.31005859375,2.3010001182556152
2015-07-10,96.02999877929688,1157.699951171875,52.7400016784668,16.829999923706055,4858.84521484375,2076.6201171875,2.4170000553131104
2015-07-13,96.86000061035156,1155.199951171875,52.20000076293945,13.899999618530273,4893.7265625,2099.60009765625,2.430000066757202
2015-07-14,96.63999938964844,1153.300048828125,53.040000915527344,13.369999885559082,4901.6162109375,2108.949951171875,2.3989999294281006
2015-07-15,97.12999725341797,1147.199951171875,51.40999984741211,13.229999542236328,4869.65966796875,2107.39990234375,2.3499999046325684
2015-07-16,97.66000366210938,1143.800048828125,50.90999984741211,12.109999656677246,,2124.2900390625,2.3519999980926514
2015-07-17,97.86000061035156,1131.800048828125,50.88999938964844,11.949999809265137,,2126.639892578125,2.3489999771118164
2015-07-20,98.02999877929688,1106.699951171875,50.150001525878906,12.25,,2128.280029296875,2.371999979019165
2015-07-21,97.33000183105469,1103.4000244140625,50.36000061035156,12.220000267028809,,2119.2099609375,2.3399999141693115
2015-07-22,97.5999984741211,1091.4000244140625,49.189998626708984,12.119999885559082,4906.49755859375,2114.14990234375,2.322000026702881
2015-07-23,97.12000274658203,1094.0,48.45000076293945,12.640000343322754,4902.654296875,2102.14990234375,2.2769999504089355
2015-07-24,97.23999786376953,1085.5999755859375,48.13999938964844,13.739999771118164,4856.40625,2079.64990234375,2.2709999084472656
2015-07-27,96.5,1096.5,47.38999938964844,15.600000381469727,4771.099609375,2067.639892578125,2.2279999256134033
2015-07-28,96.7699966430664,1096.300048828125,47.97999954223633,13.4399995803833,4714.57275390625,2093.25,2.25
2015-07-29,96.9800033569336,1092.699951171875,48.790000915527344,12.5,4720.9375,2108.570068359375,2.2790000438690186
2015-07-30,97.55999755859375,1088.4000244140625,48.52000045776367,12.130000114440918,4712.30908203125,2108.6298828125,2.2679998874664307
2015-07-31,97.37000274658203,1094.9000244140625,47.119998931884766,12.119999885559082,4802.341796875,2103.840087890625,2.2049999237060547
2015-08-03,97.48999786376953,1089.4000244140625,45.16999816894531,12.5600004196167,4799.9951171875,2098.0400390625,2.1500000953674316
2015-08-04,97.93000030517578,1090.699951171875,45.7400016784668,13.0,4780.9013671875,2093.320068359375,2.2109999656677246
2015-08-05,97.95999908447266,1085.699951171875,45.150001525878906,12.510000228881836,4850.34326171875,2099.840087890625,2.2679998874664307
2015-08-06,97.83000183105469,1090.199951171875,44.65999984741211,13.770000457763672,4806.376953125,2083.56005859375,2.2339999675750732
2015-08-07,97.55999755859375,1094.0999755859375,43.869998931884766,13.390000343322754,4770.11767578125,2077.570068359375,2.174999952316284
2015-08-10,97.16000366210938,1104.199951171875,44.959999084472656,12.229999542236328,4748.7646484375,2104.179931640625,2.23799991607666
2015-08-11,97.29000091552734,1107.5999755859375,43.08000183105469,13.710000038146973,4622.4111328125,2084.070068359375,2.13700008392334
2015-08-12,96.26000213623047,1123.199951171875,43.29999923706055,13.609999656677246,4479.31689453125,2086.050048828125,2.130000114440918
2015-08-13,96.44999694824219,1115.699951171875,42.22999954223633,13.489999771118164,4584.0712890625,2083.389892578125,2.188999891281128
2015-08-14,96.56999969482422,1112.9000244140625,42.5,12.829999923706055,4585.21240234375,2091.5400390625,2.196000099182129
2015-08-17,96.81999969482422,1118.5999755859375,41.869998931884766,13.020000457763672,,2102.43994140625,2.1500000953674316
2015-08-18,96.97000122070312,1117.0999755859375,42.619998931884766,13.789999961853027,4510.302734375,2096.919921875,2.196000099182129
2015-08-19,96.45999908447266,1128.0999755859375,40.79999923706055,15.25,4484.06787109375,2079.610107421875,2.128999948501587
2015-08-20,95.75,1153.0,41.13999938964844,19.139999389648438,4441.73828125,2035.72998046875,2.0840001106262207
2015-08-21,94.83000183105469,1159.5999755859375,40.45000076293945,28.030000686645508,4335.78466796875,1970.8900146484375,2.053999900817871
2015-08-24,93.30999755859375,1153.4000244140625,38.2400016784668,40.7400016784668,4163.56689453125,1893.2099609375,1.996999979019165
2015-08-25,94.52999877929688,1138.199951171875,39.310001373291016,36.02000045776367,4228.3359375,1867.6099853515625,2.132999897003174
2015-08-26,95.0999984741211,1124.5999755859375,38.599998474121094,30.31999969482422,4237.56787109375,1940.510009765625,2.171999931335449
2015-08-27,95.61000061035156,1122.4000244140625,42.560001373291016,26.100000381469727,4430.45947265625,1987.6600341796875,2.1679999828338623
2015-08-28,96.11000061035156,1133.0999755859375,45.220001220703125,26.049999237060547,4446.0283203125,1988.8699951171875,2.186000108718872
2015-08-31,95.94999694824219,1131.5999755859375,49.20000076293945,28.43000030517578,4509.431640625,1972.1800537109375,2.200000047683716
2015-09-01,95.44999694824219,1138.699951171875,45.40999984741211,31.399999618530273,4412.28759765625,1913.8499755859375,2.171999931335449
2015-09-02,95.83000183105469,1132.5,46.25,26.09000015258789,4401.1220703125,1948.8599853515625,2.193000078201294
2015-09-03,96.41000366210938,1123.699951171875,46.75,25.610000610351562,4432.93798828125,1951.1300048828125,2.1679999828338623
2015-09-04,96.2300033569336,1120.5999755859375,46.04999923706055,27.799999237060547,4415.1708984375,1921.219970703125,2.128000020980835
2015-09-07,,,,,4301.1982421875,,
2015-09-08,95.87999725341797,1120.4000244140625,45.939998626708984,24.899999618530273,4318.42236328125,1969.4100341796875,2.194000005722046
2015-09-09,96.01000213623047,1102.199951171875,44.150001525878906,26.229999542236328,4347.107421875,1942.0400390625,2.180999994277954
2015-09-10,95.45999908447266,1109.5,45.91999816894531,24.3700008392334,4343.09228515625,1952.2900390625,2.2219998836517334
2015-09-11,95.19000244140625,1103.5,44.630001068115234,23.200000762939453,4360.2978515625,1961.050048828125,2.183000087738037
2015-09-14,95.25,1107.699951171875,44.0,24.25,4390.2021484375,1953.030029296875,2.180000066757202
2015-09-15,95.61000061035156,1102.800048828125,44.59000015258789,22.540000915527344,4346.99072265625,1978.0899658203125,2.2809998989105225
2015-09-16,95.41999816894531,1119.199951171875,47.150001525878906,21.350000381469727,4332.3447265625,1995.31005859375,2.302999973297119
2015-09-17,94.55000305175781,1117.300048828125,46.900001525878906,21.139999389648438,4378.2138671875,1990.199951171875,2.2170000076293945
2015-09-18,94.86000061035156,1138.0999755859375,44.68000030517578,22.280000686645508,4380.14892578125,1958.030029296875,2.130000114440918
2015-09-21,95.88999938964844,1133.0999755859375,46.68000030517578,20.139999389648438,4375.91162109375,1966.969970703125,2.2139999866485596
2015-09-22,96.27999877929688,1125.0,45.83000183105469,22.440000534057617,4343.875,1942.739990234375,2.125
2015-09-23,96.06999969482422,1131.5999755859375,44.47999954223633,22.1299991607666,4244.26171875,1938.760009765625,2.1440000534057617
2015-09-24,95.98999786376953,1153.800048828125,44.90999984741211,23.469999313354492,,1932.239990234375,2.119999885559082
2015-09-25,96.2699966430664,1146.0,45.70000076293945,23.6200008392334,4209.27490234375,1931.3399658203125,2.1679999828338623
2015-09-28,96.02999877929688,1132.0,44.43000030517578,27.6299991607666,4120.34228515625,1881.77001953125,2.0950000286102295
2015-09-29,95.88999938964844,1127.0999755859375,45.22999954223633,26.829999923706055,4178.24560546875,1884.0899658203125,2.053999900817871
2015-09-30,96.3499984741211,1115.5,45.09000015258789,24.5,4223.744140625,1920.030029296875,2.059999942779541
2015-10-01,96.19000244140625,1114.199951171875,44.7400016784668,22.549999237060547,4254.71044921875,1923.8199462890625,2.0420000553131104
2015-10-02,95.83000183105469,1137.0999755859375,45.540000915527344,20.940000534057617,4207.634765625,1951.3599853515625,1.9889999628067017
2015-10-05,96.11000061035156,1138.0999755859375,46.2599983215332,19.540000915527344,4343.5322265625,1987.050048828125,2.055999994277954
2015-10-06,95.45999908447266,1146.800048828125,48.529998779296875,19.399999618530273,4445.60791015625,1979.9200439453125,2.0350000858306885
2015-10-07,95.5,1149.0,47.810001373291016,18.399999618530273,4486.95751953125,1995.8299560546875,2.062000036239624
2015-10-08,95.31999969482422,1144.699951171875,49.43000030517578,17.420000076293945,4491.2578125,2013.4300537109375,2.1080000400543213
2015-10-09,94.80999755859375,1156.300048828125,49.630001068115234,17.079999923706055,4589.16552734375,2014.8900146484375,2.0989999771118164
2015-10-12,94.83999633789062,1164.9000244140625,47.099998474121094,16.170000076293945,4630.52685546875,2017.4599609375,2.0899999141693115
2015-10-13,94.76000213623047,1165.800048828125,46.65999984741211,17.670000076293945,4482.90185546875,2003.68994140625,2.055000066757202
2015-10-14,93.93000030517578,1180.0999755859375,46.63999938964844,18.030000686645508,,1994.239990234375,1.9809999465942383
2015-10-15,94.37000274658203,1187.9000244140625,46.380001068115234,16.049999237060547,4507.01953125,2023.8599853515625,2.0230000019073486
2015-10-16,94.54000091552734,1183.5999755859375,47.2599983215332,15.050000190734863,4521.70556640625,2033.1099853515625,2.0230000019073486
2015-10-19,94.95999908447266,1173.300048828125,45.88999938964844,14.979999542236328,4569.66650390625,2033.6600341796875,2.0280001163482666
2015-10-20,94.8499984741211,1178.0,45.54999923706055,15.75,4585.6455078125,2030.77001953125,2.071000099182129
2015-10-21,95.05000305175781,1167.5999755859375,45.20000076293945,16.700000762939453,4605.046875,2018.93994140625,2.0299999713897705
2015-10-22,96.33999633789062,1166.5999755859375,45.380001068115234,14.449999809265137,4584.38330078125,2052.510009765625,2.0250000953674316
2015-10-23,97.06999969482422,1163.300048828125,44.599998474121094,14.460000038146973,4652.96484375,2075.14990234375,2.0829999446868896
2015-10-26,96.86000061035156,1167.0,43.97999954223633,15.289999961853027,4691.5283203125,2071.179931640625,2.058000087738037
2015-10-27,96.91000366210938,1166.800048828125,43.20000076293945,15.430000305175781,4673.87646484375,2065.889892578125,2.0280001163482666
2015-10-28,97.77999877929688,1177.0999755859375,45.939998626708984,14.329999923706055,4608.560546875,2090.35009765625,2.0920000076293945
2015-10-29,97.27999877929688,1147.199951171875,46.060001373291016,14.609999656677246,4471.8466796875,2089.409912109375,2.1730000972747803
2015-10-30,96.94999694824219,1141.5,46.59000015258789,15.069999694824219,4455.0068359375,2079.360107421875,2.1510000228881836
2015-11-02,96.93000030517578,1135.800048828125,46.13999938964844,14.149999618530273,4464.78515625,2104.050048828125,2.187000036239624
2015-11-03,97.16000366210938,1114.199951171875,47.900001525878906,14.539999961853027,4532.9091796875,2109.7900390625,2.2200000286102295
2015-11-04,97.94999694824219,1106.5,46.31999969482422,15.510000228881836,4612.38525390625,2102.31005859375,2.2300000190734863
2015-11-05,97.94000244140625,1104.4000244140625,45.20000076293945,15.050000190734863,4577.0546875,2099.929931640625,2.244999885559082
2015-11-06,99.16000366210938,1087.5999755859375,44.290000915527344,14.329999923706055,4566.3740234375,2099.199951171875,2.3329999446868896
2015-11-09,98.9800033569336,1087.9000244140625,43.869998931884766,16.520000457763672,4499.33154296875,2078.580078125,2.3420000076293945
2015-11-10,99.29000091552734,1088.199951171875,44.209999084472656,15.289999961853027,4450.88037109375,2081.719970703125,2.322000026702881
2015-11-11,99.01000213623047,1084.699951171875,42.93000030517578,16.059999465942383,4451.416015625,2075.0,2.3380000591278076
2015-11-12,98.6500015258789,1080.800048828125,41.75,18.3700008392334,4462.05126953125,2045.969970703125,2.319000005722046
2015-11-13,98.98999786376953,1080.800048828125,40.7400016784668,20.079999923706055,4472.66357421875,2023.0400390625,2.2799999713897705
2015-11-16,99.44000244140625,1083.699951171875,41.7400016784668,18.15999984741211,4442.00732421875,2053.18994140625,2.2730000019073486
